record_id,schema_version,record_type,related_record_id,diffusant,diffusant_isotope,diffusant_valence,co_diffusant,diffusion_type,diffusion_type_qualifier,reference_frame,host_type,host_name,host_ima_name,host_formula,host_endmember,host_group,host_origin,crystallographic_direction,anisotropy_flag,polycrystal_flag,composition_as_reported,composition_basis,sio2_wt_pct,tio2_wt_pct,al2o3_wt_pct,cr2o3_wt_pct,feot_wt_pct,feo_wt_pct,fe2o3_wt_pct,mno_wt_pct,mgo_wt_pct,cao_wt_pct,na2o_wt_pct,k2o_wt_pct,p2o5_wt_pct,nio_wt_pct,other_oxides,mg_number,nbo_t,composition_notes,hydrous_flag,h2o_wt_pct,h2o_wt_pct_min,h2o_wt_pct_max,a_h2o,water_notes,t_k,t_min_k,t_max_k,t_original_value,t_original_unit,p_pa,p_min_pa,p_max_pa,p_original_value,p_original_unit,fo2_buffer,fo2_buffer_offset,log10_fo2_bar,fo2_constraint,apparatus,duration_s,d0_m2_s,log10_d0_m2_s,d0_unc_log10,d0_unc_type,d0_original_value,d0_original_unit,ea_j_mol,ea_unc_j_mol,ea_unc_type,ea_original_value,ea_original_unit,activation_volume_m3_mol,activation_volume_unc_m3_mol,activation_volume_original_value,activation_volume_original_unit,arrhenius_equation_form,gas_constant_used_j_mol_k,d_m2_s,log10_d_m2_s,d_unc_log10,d_unc_type,d_original_value,d_original_unit,n_experiments,n_temperature_points,fit_r_squared,method,experiment_geometry,analytical_technique,direct_measurement_flag,grain_boundary_contribution,concentration_dependent_flag,mixed_md_experiment_flag,quality_flag,t_calibration_notes,caveats,notes,extracted_from,compiler,compilation_date,review_status,citation_key,authors,year,title,journal,volume,pages,doi,source_locus
DDB004318,1.0.0,arrhenius_fit,,La,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.15,1273.15,800-1000,C,100000,100000,100000,0.1,MPa,air,,,unconstrained,other,,5.12861383991e-11,-10.29,,,-10.29,log10_m2/s,203000,,,203,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,ion_implantation,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; Diffusing_Component_as_printed=La; Element_as_printed=La; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=La ion implantation; Analytical_as_printed=RBS; Apparatus_as_printed=La ion implantation,supplement,"Holycross, M.",2026-08-31,draft,Martin et al. (1999); Moncoffre et al. (1998),"Martin, P., Carlot, G., Chevarier, A., Den-Auwer, C., and Panczer, G",1999,"Mechanisms involved in thermal diffusion of rare earth elements in apatite. Journal of Nuclear Materials 275, 268-276; Moncoffre, N., Barbier, G., Leblond, E., Martin, Ph",and Jaffrezic H. (1998) Diffusion studies using ion beam analysis. Nuclear Instruments and Methods B,140,402-408,10.1016/s0022-3115(99)00126-9,Brady Minerals.xls Rec 462
DDB004319,1.0.0,arrhenius_fit,,O,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,//c,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.15,1473.15,550-1200,C,,20000000,200000000,20-200,MPa,unknown,,,unknown,other,,8.91250938134e-09,-8.05,,,-8.05,log10_m2/s,205100,12600,unknown,205.1,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,SIMS,other,SIMS,true,,,false,use_with_caution,,D at 20 Mpa pressure about 3x slower than at 100 or 200 Mpa.,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c; Diffusing_Component_as_printed=O; Element_as_printed=O; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=powder in 18O-enriched water; Analytical_as_printed=SIMS; Apparatus_as_printed=powder in 18O-enriched water,supplement,"Holycross, M.",2026-08-31,draft,Farver and Giletti (1989),"Farver, J.R., and Giletti, B.J",1989,Oxygen and strontium diffusion kinetics in apatite and potential applications to thermal history determinations,Geochimica Et Cosmochimica Acta,53,1621-1631,10.1016/0016-7037(89)90243-3,Brady Minerals.xls Rec 251
DDB004320,1.0.0,isothermal_d,,P,32,,,tracer,none,,mineral,Fluorapatite,fluorapatite,,,phosphate,,//c,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.15,1700.15,1700.15,1427,C,100000,100000,100000,0.1,MPa,unknown,,,unconstrained,other,,,,,,,,,,,,,,,,,,,1.2e-16,-15.921,,,1.2e-16,m2/s,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c; Diffusing_Component_as_printed=32P; Element_as_printed=P; OxygenBuffer_as_printed=evacuated alumina tube; ExperimentType_as_printed=32P tracer deposited by vacuum evaporation; Analytical_as_printed=serial sectioning; Apparatus_as_printed=32P tracer deposited by vacuum evaporation,supplement,"Holycross, M.",2026-08-31,draft,den Hartog et al. (1972),"den Hartog, H., Welch, D.O., and Royce, B.S.H",1972,"The diffusion of calcium, phosphorus",and OD-ions in fluorapatite. Physica Status Solidi,53,201-212,10.1002/pssb.2220530121,Brady Minerals.xls Rec 465
DDB004321,1.0.0,isothermal_d,,P,32,,,tracer,none,,mineral,Fluorapatite,fluorapatite,,,phosphate,,perp c,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.15,1700.15,1700.15,1427,C,100000,100000,100000,0.1,MPa,unknown,,,unconstrained,other,,,,,,,,,,,,,,,,,,,3.6e-16,-15.444,,,3.6e-16,m2/s,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to c; Diffusing_Component_as_printed=32P; Element_as_printed=P; OxygenBuffer_as_printed=evacuated alumina tube; ExperimentType_as_printed=32P tracer deposited by vacuum evaporation; Analytical_as_printed=serial sectioning; Apparatus_as_printed=32P tracer deposited by vacuum evaporation,supplement,"Holycross, M.",2026-08-31,draft,den Hartog et al. (1972),"den Hartog, H., Welch, D.O., and Royce, B.S.H",1972,"The diffusion of calcium, phosphorus",and OD-ions in fluorapatite. Physica Status Solidi,53,201-212,10.1002/pssb.2220530121,Brady Minerals.xls Rec 466
DDB004322,1.0.0,arrhenius_fit,,Pb,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,"parallel to c, normal to c",true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.15,1473.15,900-1200,C,100000,100000,100000,0.1,MPa,air,,,unconstrained,other,,3.46736850453e-06,-5.46,,,-5.46,log10_m2/s,293000,,,293,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,EPMA,other,electron microprobe,true,,,false,use_with_caution,,,"provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c, normal to c; Diffusing_Component_as_printed=Pb; Element_as_printed=Pb; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=Pb doped silicate melt saturated in apatite; Analytical_as_printed=electron microprobe; Apparatus_as_printed=Pb doped silicate melt saturated in apatite",supplement,"Holycross, M.",2026-08-31,draft,Watson et al. (1985),"Watson, E. B., Harrison, T. M., and Ryerson, F. J",1985,"Diffusion of Sm, Sr",and Pb in fluorapatite. Geochimica Et Cosmochimica Acta,49,1813-1823,10.1016/0016-7037(85)90151-6,Brady Minerals.xls Rec 442
DDB004323,1.0.0,arrhenius_fit,,Sm,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,"parallel to c, normal to c",true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.15,1523.15,1050-1250,C,100000,100000,100000,0.1,MPa,air,,,unconstrained,other,,2.29086765277e-10,-9.64,,,-9.64,log10_m2/s,218000,24000,unknown,218,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,EPMA,other,electron microprobe,true,,,false,use_with_caution,,no diffusional anisotropy for diffusion parallel and normal to c,"provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c, normal to c; Diffusing_Component_as_printed=Sm; Element_as_printed=Sm; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=Sr and REE doped silicate melt saturated in apatite; Analytical_as_printed=electron microprobe; Apparatus_as_printed=Sr and REE doped silicate melt saturated in apatite",supplement,"Holycross, M.",2026-08-31,draft,Watson et al. (1985),"Watson, E. B., Harrison, T. M., and Ryerson, F. J",1985,"Diffusion of Sm, Sr",and Pb in fluorapatite. Geochimica Et Cosmochimica Acta,49,1813-1823,10.1016/0016-7037(85)90151-6,Brady Minerals.xls Rec 444
DDB004324,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,//c,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.15,1273.15,650-1000,C,100000000,100000000,100000000,100,MPa,unknown,,,unknown,other,,1.99526231497e-15,-14.7,,,-14.7,log10_m2/s,104600,16700,unknown,104.6,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,SIMS,other,SIMS,true,,,false,use_with_caution,,D at 20 Mpa pressure about 3x slower than at 100 or 200 Mpa.,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c; Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=powder in 86Sr spiked solution; Analytical_as_printed=SIMS; Apparatus_as_printed=powder in 86Sr spiked solution,supplement,"Holycross, M.",2026-08-31,draft,Farver and Giletti (1989),"Farver, J.R., and Giletti, B.J",1989,Oxygen and strontium diffusion kinetics in apatite and potential applications to thermal history determinations,Geochimica Et Cosmochimica Acta,53,1621-1631,10.1016/0016-7037(89)90243-3,Brady Minerals.xls Rec 252
DDB004325,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,//c,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.15,1473.15,1100-1200,C,100000000,100000000,100000000,100,MPa,unknown,,,unknown,other,,10,1,,,1,log10_m2/s,502300,92100,unknown,502.3,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,SIMS,other,SIMS,true,,,false,use_with_caution,,D at 20 Mpa pressure about 3x slower than at 100 or 200 Mpa.,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c; Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=powder in 86Sr spiked solution; Analytical_as_printed=SIMS; Apparatus_as_printed=powder in 86Sr spiked solution,supplement,"Holycross, M.",2026-08-31,draft,Farver and Giletti (1989),"Farver, J.R., and Giletti, B.J",1989,Oxygen and strontium diffusion kinetics in apatite and potential applications to thermal history determinations,Geochimica Et Cosmochimica Acta,53,1621-1631,10.1016/0016-7037(89)90243-3,Brady Minerals.xls Rec 253
DDB004326,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorapatite,fluorapatite,,,phosphate,,"parallel to c, normal to c",true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.15,1523.15,1050-1250,C,100000,100000,100000,0.1,MPa,air,,,unconstrained,other,,0.0412097519097,-1.385,,,-1.385,log10_m2/s,419000,,,419,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,EPMA,other,electron microprobe,true,,,false,use_with_caution,,"""average"" Arrhenius relation - diffusion normal to c about 0.2 log units faster than parallel to c","provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to c, normal to c; Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=Sr and REE doped silicate melt saturated in apatite; Analytical_as_printed=electron microprobe; Apparatus_as_printed=Sr and REE doped silicate melt saturated in apatite",supplement,"Holycross, M.",2026-08-31,draft,Watson et al. (1985),"Watson, E. B., Harrison, T. M., and Ryerson, F. J",1985,"Diffusion of Sm, Sr",and Pb in fluorapatite. Geochimica Et Cosmochimica Acta,49,1813-1823,10.1016/0016-7037(85)90151-6,Brady Minerals.xls Rec 443
DDB004327,1.0.0,arrhenius_fit,,Ca,45,,,tracer,none,,mineral,Fluorite,fluorite,,synthetic,other,synthetic,[001],true,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1260.15,1519.15,987-1246,C,100000,100000,100000,0.1,MPa,unknown,,,unconstrained,other,,0.534564359397,-0.272,,,-0.272,log10_m2/s,401000,16000,unknown,401,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,,"provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=parallel to [001]; Diffusing_Component_as_printed=45Ca; Element_as_printed=Ca; OxygenBuffer_as_printed=He gas; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=45Ca doped Ca fluoride layer on polished samples, sealed under vacuum in Ta can, annealed in flowing He gas; Analytical_as_printed=serial sectioning; Apparatus_as_printed=45Ca doped Ca fluoride layer on polished samples, sealed under vacuum in Ta can, annealed in flowing He gas",supplement,"Holycross, M.",2026-08-31,draft,Berard (1971),"Berard, M.F",1971,Self-diffusion of Ca in single-crystal CaF2. Journal of the American Cermaic Society,,54,144-146,10.1111/j.1151-2916.1971.tb12242.x,Brady Minerals.xls Rec 469
DDB004328,1.0.0,arrhenius_fit,,Dy,,,,,,,mineral,Fluorite,fluorite,,,other,,normal to {111} cleavage,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.15,1324.15,703-1051,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,3.24339617349,0.511,0.13,unknown,0.511,log10_m2/s,419000,8000,unknown,419,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,powder_source,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to {111} cleavage; Diffusing_Component_as_printed=Dy; Element_as_printed=Dy; OxygenBuffer_as_printed=s.b.; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=DyF3 + CaF2 powder source; Analytical_as_printed=RBS; Apparatus_as_printed=DyF3 + CaF2 powder source,supplement,"Holycross, M.",2026-08-31,draft,Cherniak et al. (2001),"Cherniak, D.J., Zhang, X.Y., Wayne, N.K., and Watson, E.B",2001,"Sr, Y and REE diffusion in fluorite",Chemical Geology,181,99-111,10.1016/s0009-2541(01)00267-4,Brady Minerals.xls Rec 228
DDB004329,1.0.0,arrhenius_fit,,F,18,,,tracer,none,,mineral,Fluorite,fluorite,,synthetic,other,synthetic,isotropic,false,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,623.15,973.15,350-700,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,1e-08,-8,,,-8,log10_m2/s,88000,,,88,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,kink in Arrhenius relation,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=isotropic; Diffusing_Component_as_printed=18F; Element_as_printed=F; OxygenBuffer_as_printed=Ar or ~1e-6 torr vacuum; fo2 recode fell through to unknown; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=18F doped Ca fluoride layer on polished samples; Analytical_as_printed=serial sectioning; Apparatus_as_printed=18F doped Ca fluoride layer on polished samples,supplement,"Holycross, M.",2026-08-31,draft,Matzke (1970),"Matzke, Hj",1970,Fluorine self-diffusion in CaF2 and BaF2. Journal of Materials Science,,5,831-836,10.1007/bf00574851,Brady Minerals.xls Rec 467
DDB004330,1.0.0,arrhenius_fit,,F,18,,,tracer,none,,mineral,Fluorite,fluorite,,synthetic,other,synthetic,isotropic,false,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,973.15,1213.15,700-940,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,0.00501187233627,-2.3,,,-2.3,log10_m2/s,195000,,,195,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,kink in Arrhenius relation,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=isotropic; Diffusing_Component_as_printed=18F; Element_as_printed=F; OxygenBuffer_as_printed=Ar or ~1e-6 torr vacuum; fo2 recode fell through to unknown; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=18F doped Ca fluoride layer on polished samples; Analytical_as_printed=serial sectioning; Apparatus_as_printed=18F doped Ca fluoride layer on polished samples,supplement,"Holycross, M.",2026-08-31,draft,Matzke (1970),"Matzke, Hj",1970,Fluorine self-diffusion in CaF2 and BaF2. Journal of Materials Science,,5,831-836,10.1007/bf00574851,Brady Minerals.xls Rec 468
DDB004331,1.0.0,arrhenius_fit,,Nd,,,,,,,mineral,Fluorite,fluorite,,,other,,normal to {111} cleavage,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.15,1324.15,701-1051,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,0.0478630092323,-1.32,0.25,unknown,-1.32,log10_m2/s,385000,10000,unknown,385,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,powder_source,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to {111} cleavage; Diffusing_Component_as_printed=Nd; Element_as_printed=Nd; OxygenBuffer_as_printed=s.b.; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=NdF3 + CaF2 powder source; Analytical_as_printed=RBS; Apparatus_as_printed=NdF3 + CaF2 powder source,supplement,"Holycross, M.",2026-08-31,draft,Cherniak et al. (2001),"Cherniak, D.J., Zhang, X.Y., Wayne, N.K., and Watson, E.B",2001,"Sr, Y and REE diffusion in fluorite",Chemical Geology,181,99-111,10.1016/s0009-2541(01)00267-4,Brady Minerals.xls Rec 227
DDB004332,1.0.0,arrhenius_fit,,Sr,89,,,tracer,none,,mineral,Fluorite,fluorite,,synthetic,other,synthetic,cleaved and polished surfaces,true,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,1273.15,1473.15,1000-1200,C,100000,100000,100000,0.1,MPa,G,,,buffered,other,,17.2186857499,1.236,,,1.236,log10_m2/s,422000,29000,unknown,422,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,serial_sectioning,other,serial sectioning,true,,,false,use_with_caution,,,"provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=cleaved and polished surfaces; Diffusing_Component_as_printed=89Sr; Element_as_printed=Sr; OxygenBuffer_as_printed=graphite; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=89Sr doped fluoride source on sample surface, sealed under vacuum in silica glass capsules with graphite liners; Analytical_as_printed=serial sectioning; Apparatus_as_printed=89Sr doped fluoride source on sample surface, sealed under vacuum in silica glass capsules with graphite liners",supplement,"Holycross, M.",2026-08-31,draft,Baker and Taylor (1969),"Baker, M., and Taylor, A",1969,Cation diffusion in fluorite single crystals. Journal of Physics and Chemistry of Solids,,30,1003-1007,10.1016/0022-3697(69)90297-2,Brady Minerals.xls Rec 470
DDB004333,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorite,fluorite,,,other,,normal to {111} cleavage,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.15,1275.15,750-1002,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,22.3872113857,1.35,0.17,unknown,1.35,log10_m2/s,450000,6000,unknown,450,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,powder_source,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to {111} cleavage; Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; OxygenBuffer_as_printed=s.b.; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=SrF2 + CaF2 powder source; Analytical_as_printed=RBS; Apparatus_as_printed=SrF2 + CaF2 powder source,supplement,"Holycross, M.",2026-08-31,draft,Cherniak et al. (2001),"Cherniak, D.J., Zhang, X.Y., Wayne, N.K., and Watson, E.B",2001,"Sr, Y and REE diffusion in fluorite",Chemical Geology,181,99-111,10.1016/s0009-2541(01)00267-4,Brady Minerals.xls Rec 225
DDB004334,1.0.0,arrhenius_fit,,Y,,,,,,,mineral,Fluorite,fluorite,,,other,,normal to {111} cleavage,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.15,1324.15,698-1051,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,123.026877081,2.09,0.14,unknown,2.09,log10_m2/s,454000,20000,unknown,454,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,powder_source,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to {111} cleavage; Diffusing_Component_as_printed=Y; Element_as_printed=Y; OxygenBuffer_as_printed=s.b.; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=YF3 + CaF2 powder source; Analytical_as_printed=RBS; Apparatus_as_printed=YF3 + CaF2 powder source,supplement,"Holycross, M.",2026-08-31,draft,Cherniak et al. (2001),"Cherniak, D.J., Zhang, X.Y., Wayne, N.K., and Watson, E.B",2001,"Sr, Y and REE diffusion in fluorite",Chemical Geology,181,99-111,10.1016/s0009-2541(01)00267-4,Brady Minerals.xls Rec 226
DDB004335,1.0.0,arrhenius_fit,,Yb,,,,,,,mineral,Fluorite,fluorite,,,other,,normal to {111} cleavage,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.15,1324.15,702-1051,C,100000,100000,100000,0.1,MPa,unknown,,,unknown,other,,0.309029543251,-0.51,0.32,unknown,-0.51,log10_m2/s,395000,14000,unknown,395,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,powder_source,RBS,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to {111} cleavage; Diffusing_Component_as_printed=Yb; Element_as_printed=Yb; OxygenBuffer_as_printed=s.b.; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=YbF3 + CaF2 powder source; Analytical_as_printed=RBS; Apparatus_as_printed=YbF3 + CaF2 powder source,supplement,"Holycross, M.",2026-08-31,draft,Cherniak et al. (2001),"Cherniak, D.J., Zhang, X.Y., Wayne, N.K., and Watson, E.B",2001,"Sr, Y and REE diffusion in fluorite",Chemical Geology,181,99-111,10.1016/s0009-2541(01)00267-4,Brady Minerals.xls Rec 229
DDB004336,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorphlogopite,fluorophlogopite,,synthetic,mica,synthetic,perp to basal planes (c direction),true,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,550.15,1203.15,277-930,C,,100000,28000000,0.1-28,MPa,air,,,unconstrained,other,,2.69153480393e-14,-13.57,,,-13.57,log10_m2/s,136000,3000,unknown,136,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,,other,,,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=perp to basal planes (c direction); Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=single crystal in SrCl2 solution or Sr - fluorphlogopite powder mix; Apparatus_as_printed=single crystal in SrCl2 solution or Sr - fluorphlogopite powder mix,supplement,"Holycross, M.",2026-08-31,draft,Hammouda and Cherniak (2000),"Hammouda, T. and Cherniak, D. J",2000,Diffusion of Sr in fluorphlogopite determined by Rutherford backscattering spectrometry. Earth and Planetary Science Letters,,178,339-349,10.1016/s0012-821x(00)00089-3,Brady Minerals.xls Rec 311
DDB004337,1.0.0,arrhenius_fit,,Sr,,,,,,,mineral,Fluorphlogopite,fluorophlogopite,,synthetic,mica,synthetic,normal to (001),true,false,synthetic,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,823.15,1476.15,550-1203,C,,100000,28000000,0.1-28,MPa,air,,,unconstrained,other,,2.69153480393e-14,-13.57,,,-13.57,log10_m2/s,136000,3000,unknown,136,kJ/mol,,,,,log10D=log10D0-Ea/(2.303RT),8.314,,,,,,,,,,RBS,other,RBS,true,,,false,use_with_caution,,,"provenance=compilation_2010; v0_source=brady_minerals; orientation_as_printed=normal to (001); Diffusing_Component_as_printed=Sr; Element_as_printed=Sr; OxygenBuffer_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314; ExperimentType_as_printed=SrCl2 solution, Sr - fluorphlogopite powder mix; Analytical_as_printed=RBS; Apparatus_as_printed=SrCl2 solution, Sr - fluorphlogopite powder mix",supplement,"Holycross, M.",2026-08-31,draft,Hammouda and Cherniak (2000),"Hammouda, T., and Cherniak, D.J",2000,Diffusion of Sr in fluorphlogopite determined by Rutherford Backscattering spectrometry,Earth and Planetary Science Letters,178,339-349,10.1016/s0012-821x(00)00089-3,Brady Minerals.xls Rec 207
